pivot,inflection,P-I similarity
sumir,sumía,0.5395577818635231
sumir,sumían,0.523311852559698
sumir,sumirá,0.6543576434700182
sumir,sumirá,0.6543576434700182
sumir,sumirán,0.6129120502957721
despoblar,despuebla,0.571576694410822
despoblar,despuebla,0.571576694410822
despoblar,despueblan,0.5976492659027343
despoblar,despoblaba,0.5924918404201099
despoblar,despoblaba,0.5924918404201099
despoblar,despoblaba,0.5924918404201099
despoblar,despoblaban,0.5048231738104476
despoblar,despoblará,0.5386238963485148
despoblar,despoblará,0.5386238963485148
alimentar,alimento,0.5209438652635029
alimentar,alimentas,0.4088951583481574
alimentar,alimenta,0.553178757151255
alimentar,alimenta,0.553178757151255
alimentar,alimentamos,0.45064252077094524
alimentar,alimentan,0.5025525151237288
alimentar,alimentaba,0.5155974605395038
alimentar,alimentaba,0.5155974605395038
alimentar,alimentaba,0.5155974605395038
alimentar,alimentábamos,0.4958685062791576
alimentar,alimentaban,0.5267854012611182
alimentar,alimentaré,0.40217243404295644
alimentar,alimentarás,0.3582921506813668
alimentar,alimentará,0.5455012571509652
alimentar,alimentará,0.5455012571509652
alimentar,alimentaremos,0.4083137813819937
alimentar,alimentarán,0.5440227579978987
depilar,depila,0.6785947526222933
depilar,depila,0.6785947526222933
depilar,depilan,0.6752058512524012
depilar,depilaba,0.5986341039480668
depilar,depilaba,0.5986341039480668
depilar,depilaba,0.5986341039480668
depilar,depilaban,0.6005278935251948
descongestionar,descongestiona,0.5698460537780479
descongestionar,descongestiona,0.5698460537780479
descongestionar,descongestionan,0.41903722227208107
descongestionar,descongestionará,0.6174757196005911
descongestionar,descongestionará,0.6174757196005911
descongestionar,descongestionarán,0.5375937725133696
permanecer,permanezco,0.3624838784564275
permanecer,permaneces,0.4389851723304249
permanecer,permanece,0.6207113544929459
permanecer,permanece,0.6207113544929459
permanecer,permanecemos,0.40112841527715914
permanecer,permanecéis,0.29375711835913154
permanecer,permanecen,0.591217792590579
permanecer,permanecía,0.5713303735178258
permanecer,permanecía,0.5713303735178258
permanecer,permanecía,0.5713303735178258
permanecer,permanecíamos,0.44711366975245936
permanecer,permanecían,0.5341124730170796
permanecer,permaneceré,0.3619845170320537
permanecer,permanecerás,0.3516191489009053
permanecer,permanecerá,0.5591367237888762
permanecer,permanecerá,0.5591367237888762
permanecer,permaneceremos,0.3904256661831309
permanecer,permaneceréis,0.2949252650136822
permanecer,permanecerán,0.5218190987894588
gotear,goteo,0.44666789054604994
gotear,gotea,0.6709357662660732
gotear,gotea,0.6709357662660732
gotear,gotean,0.6405386145126667
gotear,goteaba,0.6826513144504732
gotear,goteaba,0.6826513144504732
gotear,goteaba,0.6826513144504732
gotear,goteaban,0.680184221820309
degenerar,degenera,0.5839549294423443
degenerar,degenera,0.5839549294423443
degenerar,degeneran,0.5537886957266029
degenerar,degeneraba,0.5495305595885023
degenerar,degeneraba,0.5495305595885023
degenerar,degeneraba,0.5495305595885023
degenerar,degeneraban,0.5553884369299985
degenerar,degenerará,0.5832294262764277
degenerar,degenerará,0.5832294262764277
degenerar,degenerarán,0.49232866151176125
cometer,cometo,0.4674540253917554
cometer,cometes,0.5035027889933
cometer,comete,0.6897378878630037
cometer,comete,0.6897378878630037
cometer,cometemos,0.49257939347680746
cometer,cometéis,0.5143124583661948
cometer,cometen,0.6591169729573169
cometer,cometía,0.6583684191127978
cometer,cometía,0.6583684191127978
cometer,cometía,0.6583684191127978
cometer,cometían,0.6043808435452408
cometer,cometeré,0.5455055602360693
cometer,cometerás,0.4380264356993271
cometer,cometerá,0.5477247349041205
cometer,cometerá,0.5477247349041205
cometer,cometeremos,0.5631791443584415
cometer,cometerán,0.5872228521591827
liquidar,liquido,0.18906533930009706
liquidar,liquidas,0.2905420054491794
liquidar,liquida,0.47539432132394854
liquidar,liquida,0.47539432132394854
liquidar,liquidamos,0.40978402082255716
liquidar,liquidan,0.5205209209429694
liquidar,liquidaba,0.5064384732210521
liquidar,liquidaba,0.5064384732210521
liquidar,liquidaba,0.5064384732210521
liquidar,liquidaban,0.5606915435537031
liquidar,liquidará,0.5542258612696257
liquidar,liquidará,0.5542258612696257
liquidar,liquidaremos,0.4247288766150028
liquidar,liquidarán,0.5261300460592415
amasar,amaso,0.48472464222107603
amasar,amasa,0.6525129489593762
amasar,amasa,0.6525129489593762
amasar,amasan,0.6233470206323373
amasar,amasaba,0.5532612541070275
amasar,amasaba,0.5532612541070275
amasar,amasaba,0.5532612541070275
amasar,amasaban,0.5308573250283621
roer,roo,0.22016588730135678
roer,royo,0.40290355402686906
roer,roes,0.2681190950800598
roer,roe,0.38130603651369654
roer,roe,0.38130603651369654
roer,roen,0.5336444506343024
roer,roía,0.4053825759920281
roer,roía,0.4053825759920281
roer,roía,0.4053825759920281
roer,roían,0.479052104426958
roer,roerá,0.45560147727736966
roer,roerá,0.45560147727736966
dormitar,dormito,0.5232277590076829
dormitar,dormita,0.6064680501081864
dormitar,dormita,0.6064680501081864
dormitar,dormitan,0.559989962382729
dormitar,dormitaba,0.6597735871016642
dormitar,dormitaba,0.6597735871016642
dormitar,dormitaba,0.6597735871016642
dormitar,dormitaban,0.6155023958321535
sensibilizar,sensibiliza,0.6161903767355934
sensibilizar,sensibiliza,0.6161903767355934
sensibilizar,sensibilizamos,0.49525950606448266
sensibilizar,sensibilizan,0.5811382847005282
sensibilizar,sensibilizaba,0.39881367746455876
sensibilizar,sensibilizaba,0.39881367746455876
sensibilizar,sensibilizaba,0.39881367746455876
sensibilizar,sensibilizará,0.6537961329952724
sensibilizar,sensibilizará,0.6537961329952724
sensibilizar,sensibilizarán,0.5773993751010914
reestablecer,reestablece,0.4613612811212695
reestablecer,reestablece,0.4613612811212695
reestablecer,reestablecen,0.45668593768318844
reestablecer,reestablecía,0.4624117223118972
reestablecer,reestablecía,0.4624117223118972
reestablecer,reestablecía,0.4624117223118972
reestablecer,reestablecerá,0.5276528702170006
reestablecer,reestablecerá,0.5276528702170006
reestablecer,reestablecerán,0.4517809711102029
reagrupar,reagrupo,0.44301340270074985
reagrupar,reagrupa,0.507472768071765
reagrupar,reagrupa,0.507472768071765
reagrupar,reagrupamos,0.356621980703836
reagrupar,reagrupan,0.4830605876544807
reagrupar,reagrupaba,0.5133763337034761
reagrupar,reagrupaba,0.5133763337034761
reagrupar,reagrupaba,0.5133763337034761
reagrupar,reagrupaban,0.5066746199971612
reagrupar,reagrupará,0.5028680700793534
reagrupar,reagrupará,0.5028680700793534
reagrupar,reagruparán,0.4394208601883871
transbordar,transbordo,0.6840709068719528
transbordar,transborda,0.5183562578987722
transbordar,transborda,0.5183562578987722
transbordar,transbordan,0.5257364748661577
transbordar,transbordaban,0.4975691628283655
transbordar,transbordarán,0.5196650698025637
señorear,señorea,0.6039693153018542
señorear,señorea,0.6039693153018542
señorear,señorean,0.5452160026348604
señorear,señoreaba,0.6787697308288577
señorear,señoreaba,0.6787697308288577
señorear,señoreaba,0.6787697308288577
señorear,señoreaban,0.6000792147237834
desdecir,desdigo,0.6632059576114463
desdecir,desdice,0.5713742382290856
desdecir,desdice,0.5713742382290856
desdecir,desdicen,0.5686683896867528
desdecir,desdecía,0.5860789881311239
desdecir,desdecía,0.5860789881311239
desdecir,desdecía,0.5860789881311239
desdecir,desdecían,0.6533512127074638
instigar,instiga,0.535635260774327
instigar,instiga,0.535635260774327
instigar,instigan,0.4821124322928727
instigar,instigaba,0.5398974781331228
instigar,instigaba,0.5398974781331228
instigar,instigaba,0.5398974781331228
instigar,instigaban,0.46485482887116514
sintonizar,sintoniza,0.6190088094137772
sintonizar,sintoniza,0.6190088094137772
sintonizar,sintonizamos,0.49690697156591834
sintonizar,sintonizan,0.6547471463723192
sintonizar,sintonizaba,0.614831939869847
sintonizar,sintonizaba,0.614831939869847
sintonizar,sintonizaba,0.614831939869847
sintonizar,sintonizaban,0.625587302637899
sintonizar,sintonizará,0.5131444104298126
sintonizar,sintonizará,0.5131444104298126
enmascarar,enmascara,0.5952699076420083
enmascarar,enmascara,0.5952699076420083
enmascarar,enmascaran,0.6826389900460101
enmascarar,enmascaraba,0.5425195365979438
enmascarar,enmascaraba,0.5425195365979438
enmascarar,enmascaraba,0.5425195365979438
enmascarar,enmascaraban,0.5182686304586088
expropiar,expropio,0.5994694899687868
expropiar,expropia,0.6945667576398727
expropiar,expropia,0.6945667576398727
expropiar,expropiamos,0.4424534733913654
expropiar,expropian,0.5591369957146946
expropiar,expropiaba,0.5795175448216427
expropiar,expropiaba,0.5795175448216427
expropiar,expropiaba,0.5795175448216427
expropiar,expropiaban,0.4803697103613922
expropiar,expropiará,0.66181617377433
expropiar,expropiará,0.66181617377433
expropiar,expropiarán,0.5127142549425271
readaptar,readapta,0.408398951832055
readaptar,readapta,0.408398951832055
readaptar,readaptan,0.42109583955410723
dictaminar,dictamino,0.5598373664766183
dictaminar,dictamina,0.5483413270711035
dictaminar,dictamina,0.5483413270711035
dictaminar,dictaminamos,0.5179142179579436
dictaminar,dictaminan,0.5688189979035707
dictaminar,dictaminaba,0.4765891421730406
dictaminar,dictaminaba,0.4765891421730406
dictaminar,dictaminaba,0.4765891421730406
dictaminar,dictaminaban,0.4643023517769562
dictaminar,dictaminará,0.7190956877949736
dictaminar,dictaminará,0.7190956877949736
dictaminar,dictaminarán,0.6865864525386717
redistribuir,redistribuye,0.5623728438008226
redistribuir,redistribuye,0.5623728438008226
redistribuir,redistribuyen,0.5789453123129703
redistribuir,redistribuía,0.44243228559533176
redistribuir,redistribuía,0.44243228559533176
redistribuir,redistribuía,0.44243228559533176
redistribuir,redistribuirá,0.5380988700271297
redistribuir,redistribuirá,0.5380988700271297
redistribuir,redistribuirán,0.5038875803633591
techar,techo,0.5023812429648066
techar,techa,0.5723038045342923
techar,techa,0.5723038045342923
techar,techan,0.5676144122898218
techar,techaban,0.6355111373530514
techar,techará,0.5333394104466035
techar,techará,0.5333394104466035
enriquecer,enriquezco,0.38395103231378847
enriquecer,enriqueces,0.30802324507569967
enriquecer,enriquece,0.5969773951503029
enriquecer,enriquece,0.5969773951503029
enriquecer,enriquecemos,0.43971399660347876
enriquecer,enriquecen,0.5658476884331092
enriquecer,enriquecía,0.4451534156732031
enriquecer,enriquecía,0.4451534156732031
enriquecer,enriquecía,0.4451534156732031
enriquecer,enriquecían,0.4639324430990299
enriquecer,enriquecerá,0.5682420796934008
enriquecer,enriquecerá,0.5682420796934008
enriquecer,enriqueceremos,0.43616882038782967
enriquecer,enriquecerán,0.5655189507399306
parlar,parlo,0.7321910076999244
parlar,parla,0.7374620226768533
parlar,parla,0.7374620226768533
parlar,parlaba,0.5902792238319724
parlar,parlaba,0.5902792238319724
parlar,parlaba,0.5902792238319724
sudar,sudo,0.22088203942163354
sudar,sudas,0.5278034675722192
sudar,suda,0.5766653470003426
sudar,suda,0.5766653470003426
sudar,sudamos,0.49141738857069783
sudar,sudan,0.5332657252654424
sudar,sudaba,0.5631829507438803
sudar,sudaba,0.5631829507438803
sudar,sudaba,0.5631829507438803
sudar,sudaban,0.5499175507969615
sudar,sudará,0.5802671573550797
sudar,sudará,0.5802671573550797
sudar,sudarán,0.587748374507542
zambullir,zambullo,0.6143530419693674
zambullir,zambulle,0.593116893780756
zambullir,zambulle,0.593116893780756
zambullir,zambullimos,0.6943597801218997
zambullir,zambullen,0.6260684415881681
zambullir,zambullía,0.7113008432350926
zambullir,zambullía,0.7113008432350926
zambullir,zambullía,0.7113008432350926
zambullir,zambullían,0.7312105321344837
zambullir,zambullirá,0.7363199782881265
zambullir,zambullirá,0.7363199782881265
encubrir,encubro,0.3534980540758532
encubrir,encubres,0.38770811509039593
encubrir,encubre,0.5251026899581211
encubrir,encubre,0.5251026899581211
encubrir,encubrimos,0.47056725322598925
encubrir,encubren,0.5384153329617628
encubrir,encubría,0.5090606707425689
encubrir,encubría,0.5090606707425689
encubrir,encubría,0.5090606707425689
encubrir,encubrían,0.5164050631692341
encubrir,encubrirá,0.466647412188409
encubrir,encubrirá,0.466647412188409
encubrir,encubrirán,0.44344356057727696
indagar,indago,0.44707077288098596
indagar,indaga,0.6879438984774351
indagar,indaga,0.6879438984774351
indagar,indagamos,0.4841732602691464
indagar,indagan,0.5978438921862086
indagar,indagaba,0.6209809075060551
indagar,indagaba,0.6209809075060551
indagar,indagaba,0.6209809075060551
indagar,indagaban,0.5884624694053547
indagar,indagará,0.5691127668904679
indagar,indagará,0.5691127668904679
indagar,indagaremos,0.3913109259544958
indagar,indagarán,0.5850555980425118
sugerir,sugiero,0.4356105561060024
sugerir,sugieres,0.4728436541322676
sugerir,sugiere,0.646149435046561
sugerir,sugiere,0.646149435046561
sugerir,sugerimos,0.3769691942250788
sugerir,sugieren,0.5523675298492889
sugerir,sugería,0.5888959149006069
sugerir,sugería,0.5888959149006069
sugerir,sugería,0.5888959149006069
sugerir,sugerían,0.5386732260975043
sugerir,sugeriré,0.5614077883306082
sugerir,sugerirá,0.41274980747082224
sugerir,sugerirá,0.41274980747082224
sugerir,sugeriremos,0.38563655893496673
sugerir,sugerirán,0.45007147838104955
maquillar,maquillo,0.23203519566842956
maquillar,maquilla,0.5464496304350737
maquillar,maquilla,0.5464496304350737
maquillar,maquillamos,0.2815853966770425
maquillar,maquillan,0.48947946695158784
maquillar,maquillaba,0.3721539605173385
maquillar,maquillaba,0.3721539605173385
maquillar,maquillaba,0.3721539605173385
maquillar,maquillaban,0.37498124549279654
maquillar,maquillará,0.3641432256767482
maquillar,maquillará,0.3641432256767482
maquillar,maquillarán,0.40520552244652763
ensordecer,ensordece,0.7083920374569774
ensordecer,ensordece,0.7083920374569774
ensordecer,ensordecen,0.6709843606692106
ensordecer,ensordecía,0.71921909577716
ensordecer,ensordecía,0.71921909577716
ensordecer,ensordecía,0.71921909577716
ensordecer,ensordecían,0.7286285973100414
oxigenar,oxigeno,0.41845040333842176
oxigenar,oxigena,0.5892793437689593
oxigenar,oxigena,0.5892793437689593
oxigenar,oxigenan,0.544546913777372
oxigenar,oxigenaba,0.4222967366147943
oxigenar,oxigenaba,0.4222967366147943
oxigenar,oxigenaba,0.4222967366147943
oxigenar,oxigenará,0.5697073422218074
oxigenar,oxigenará,0.5697073422218074
rebelar,rebelo,0.5849382186634812
rebelar,rebelas,0.5116572747763379
rebelar,rebela,0.53105675774567
rebelar,rebela,0.53105675774567
rebelar,rebelamos,0.5613812211345938
rebelar,rebelan,0.4938307864838598
rebelar,rebelaba,0.5619430948772779
rebelar,rebelaba,0.5619430948772779
rebelar,rebelaba,0.5619430948772779
rebelar,rebelaban,0.6350032158627194
rebelar,rebelará,0.6588027289616348
rebelar,rebelará,0.6588027289616348
rebelar,rebelarán,0.6419264307356147
federar,federa,0.5478969401709081
federar,federa,0.5478969401709081
federar,federan,0.5092560576129389
federar,federarán,0.4349899391119738
liberar,libero,0.31238898464734766
liberar,liberas,0.2866521213137353
liberar,libera,0.6360439519122992
liberar,libera,0.6360439519122992
liberar,liberamos,0.42172622944313476
liberar,liberan,0.5837929317925674
liberar,liberaba,0.5088886416240511
liberar,liberaba,0.5088886416240511
liberar,liberaba,0.5088886416240511
liberar,liberaban,0.5313529736733886
liberar,liberaré,0.3839633719688256
liberar,liberarás,0.3902635224081821
liberar,liberará,0.49153196290718126
liberar,liberará,0.49153196290718126
liberar,liberaremos,0.4340053576662519
liberar,liberarán,0.5183607425761719
empujar,empujo,0.518814151099441
empujar,empujas,0.4076175122969602
empujar,empuja,0.5872901965672448
empujar,empuja,0.5872901965672448
empujar,empujamos,0.43921262625895885
empujar,empujan,0.536325570491376
empujar,empujaba,0.5602870586125482
empujar,empujaba,0.5602870586125482
empujar,empujaba,0.5602870586125482
empujar,empujaban,0.4835830778411363
empujar,empujará,0.4720606655515669
empujar,empujará,0.4720606655515669
empujar,empujarán,0.4736166893421998
guisar,guiso,0.6048430580944612
guisar,guisas,0.4920133372945801
guisar,guisa,0.4092188619609176
